locID,mapID,locRegion,locName,mapCheckID,event,itemID,itemName,quantity,progression,nice,party,crew,item,script,skill,landmark,entrance,exit
0396,mp7491,Stone Pillar Wind Cave,Stone Pillar Wind Cave,TBOX01,0,522,Hermit's Elixir,1,0,0,0,0,1,--------,0,0,0,0
0397,mp7491,Stone Pillar Wind Cave,Stone Pillar Wind Cave,TBOX02,0,537,Ripe Mango,1,0,0,0,0,1,--------,0,0,0,0
0398,mp7491,Stone Pillar Wind Cave,Stone Pillar Wind Cave,TBOX03,0,524,Defense Elixir,1,0,0,0,0,1,--------,0,0,0,0
0399,mp7491,Stone Pillar Wind Cave,Stone Pillar Wind Cave,TBOX04,0,212,Saint's Ring,1,0,1,0,0,1,--------,0,0,0,0
0400,mp7491,Stone Pillar Wind Cave,Stone Pillar Wind Cave,TBOX05,0,575,Recipe Book/Fish Fry,1,1,0,0,0,1,--------,0,0,0,0
0401,mp1101,Nameless Coast,North of Castaway Village (Where Adol Meets Laxia),Laxia Join,1,-1,Laxia,1,1,0,1,1,0,--------,0,0,0,0
0402,mp7305,Waterdrop Cave,Coastal Outlook,Captain Barbaros Join,1,-1,Captain Barbaros,1,1,0,0,1,0,--------,0,0,0,0
0403,mp1201,Calm Inlet,Calm Inlet (Castaway Village Area),Little Paro Join,1,-1,Little Paro,1,1,0,0,1,0,--------,0,0,0,0
0404,mp1103,Nameless Coast,First Avalodragil Arena,Sahad Join,1,-1,Sahad,1,1,0,1,1,0,--------,0,0,0,0
0405,mp1201,Calm Inlet,Calm Inlet (Castaway Village Area),Dogi Join,1,-1,Dogi,1,1,0,0,1,0,--------,0,0,0,0
0406,mp1133,White Sand Cape,Alison's Shore,Alison Join,1,-1,Alison,1,1,0,0,1,0,--------,0,0,0,0
0407,mp1305,Towering Coral Forest,Midpoint,Sir Carlan Join,1,-1,Sir Carlan,1,1,0,0,1,0,--------,0,0,0,0
0408,mp1305,Towering Coral Forest,Midpoint,Kiergaard Join,1,-1,Kiergaard,1,1,0,0,1,0,--------,0,0,0,0
0409,mp1117,Roaring Seashore,Metavolicalis,Kathleen Join,1,778,Flame Stone,1,1,0,0,1,0,--------,0,0,0,0
0410,mp7471,Waterfall Grotto,Waterfall Grotto,Sister Nia Join,1,-1,Sister Nia,1,1,0,0,1,0,--------,0,0,0,0
0411,mp1108,Beast Hills,Valley (Where Hummel Joins),Hummel Join,1,-1,Hummel,1,1,0,1,1,0,--------,0,0,0,0
0412,mp1119,Sunrise Beach,Sunrise Beach,Dina Join,1,-1,Dina,1,1,0,0,1,0,--------,0,0,0,0
0413,mp1114,Longhorn Coast,Reja Shore,Reja Join,1,-1,Reja,1,1,0,0,1,0,--------,0,0,0,0
0414,mp2301,Schlamm Jungle,Entrance,Euron Join,1,-1,Euron,1,1,0,0,1,0,--------,0,0,0,0
0415,mp1118,Odd Rock Coast,Odd Rock Coast,Licht Join,1,-1,Licht,1,1,0,0,1,0,--------,0,0,0,0
0416,mp1118,Odd Rock Coast,Odd Rock Coast,Quina Join,1,-1,Quina,1,1,0,0,1,0,--------,0,0,0,0
0417,mp4337,Mont Gendarme,Mid-Boss Arena,Ricotta Join,1,-1,Ricotta,1,1,0,1,1,0,--------,0,0,0,0
0418,mp3107,Western Foot of Gendarme,Near Cavern of the Ancient King,Austin Join,1,-1,Austin,1,1,0,0,1,0,--------,0,0,0,0
0419,mp2106,Water and Wood Hills,Water and Wood Hills - Camp,Miralda Join,1,-1,Miralda,1,1,0,0,1,0,--------,0,0,0,0
0420,mp6409,Temple of the Great Tree,Great Tree Garden,Thanatos Join,1,-1,Thanatos,1,1,0,0,1,0,--------,0,0,0,0
0421,mp6116,Pangaia Plains,Northern Plains,Silvia Join,1,-1,Silvia,1,1,0,0,1,0,--------,0,0,0,0
0422,mp6409,Temple of the Great Tree,Great Tree Garden,Dana Join,1,-1,Dana,1,1,0,1,1,0,--------,0,0,0,0
0423,mp6104,Towal Highway,Baja Tower Approach,Katthew Join,1,-1,Katthew,1,1,0,0,1,0,--------,0,0,0,0
0424,mp1116,Nostalgia Cape,Nostalgia Cape,Ed Join,1,-1,Ed,1,1,0,0,1,0,--------,0,0,0,0
0425,mp4110,Vista Ridge,Vista Ridge Upper,Franz Join,1,-1,Franz,1,1,0,0,1,0,--------,0,0,0,0
0426,mp1201,Calm Inlet,Ricotta and Shoebill Reunite,Shoebill Join,1,-1,Shoebill,1,1,0,0,1,0,--------,0,0,0,0
0427,mp6109,Eternal Hill,Eternal Hill,Griselda Join,1,-1,Griselda,1,1,0,0,1,0,--------,0,0,0,0
0428,mp5104,Vista Ridge,Vista Ridge Lower,Master Kong Join,1,-1,Master Kong,1,1,0,0,1,0,--------,0,0,0,0
0429,mp0011,Lombardia,Opening Cutscene,Adol Join,1,-1,Adol,1,1,0,1,1,0,--------,0,0,0,0
0430,mp1303,Towering Coral Forest,After Mid-Boss,Corpse,1,737,Grip Gloves,1,1,0,0,0,1,--------,0,0,0,0
0431,mp7401,Cavern of the Ancient King,Cavern of the Ancient King,Cave Wall,1,778,Flame Stone,1,1,0,0,0,1,--------,0,0,0,0
0432,mp6350,Valley of Kings,Seren Garden,Mistilteinn Event,1,9,Mistilteinn,1,0,1,0,0,1,--------,0,0,0,0
0433,mp6409,Temple of the Great Tree,Great Tree Garden,Dana Join Event Flame Stone,1,778,Flame Stone,1,1,0,0,0,1,--------,0,0,0,0
0434,mp0405,Pirate Ship Eleftheria,Deck,Kill Boss,1,778,Flame Stone,1,1,0,0,0,1,--------,0,0,0,0
0435,mp4309,Eroded Valley,Boss Arena,Kill Boss,1,778,Flame Stone,1,1,0,0,0,1,--------,0,0,0,0
0436,mp6349,Valley of Kings,Boss Arena,Kill Boss,1,778,Flame Stone,1,1,0,0,0,1,--------,0,0,0,0
0437,mp6370,Archeozoic Chasm,Boss Arena,Kill Boss,1,778,Flame Stone,1,1,0,0,0,1,--------,0,0,0,0
0438,mp6310,Octus Overlook,Selection Sphere,Goal,1,-1,End the Lacrimosa,1,1,0,0,0,1,--------,0,0,0,0
0439,mp6402,Temple of the Great Tree,Dana's Room,Blue Score Location,1,702,Golden Seal of Piercing Light,1,1,0,0,0,1,--------,0,0,0,0
0440,mp6330,Baja Tower,Top Floor,Monolith Scene,1,699,Frozen Flower,1,1,0,0,0,1,--------,0,0,0,0
0441,mp1122,Solitude Island,Magna Carpa,Second Carlan Join,1,701,Green Seal of Roaring Stone,1,1,0,0,0,1,--------,0,0,0,0
0442,mp7461,Underground Water Vein,Submerged Area,Pikkard,1,796,Treasure Chest Key,1,1,0,0,0,1,--------,0,0,0,0
0443,mp4336,Mont Gendarme,Cliffside Midpoint,Wish Tree,1,700,Blue Seal of Whirling Water,1,1,0,0,0,1,--------,0,0,0,0
0444,mp1114,Longhorn Coast,Reja Shore,Pirate Treasure,1,698,Maiden Journal,1,1,0,0,0,1,--------,0,0,0,0
0445,mp6114,Lodinia Marshland,Exit to Valley of Kings,Fermented Sap,1,727,Shrine Maiden Amulet,1,1,0,0,0,1,--------,0,0,0,0
0446,mp1201,Calm Inlet,Intercept,Stage 2,1,532,Mango,2,0,0,0,0,1,--------,0,0,0,0
0447,mp1201,Calm Inlet,Intercept,Stage 3,1,200,Eagle Feather,1,0,1,0,0,1,--------,0,0,0,0
0448,mp1201,Calm Inlet,Intercept,Stage 5,1,266,Soft Leather Gloves,1,0,0,0,0,1,--------,0,0,0,0
0449,mp1201,Calm Inlet,Intercept,Stage 7,1,538,Dragon Tree Treasure,3,0,0,0,0,1,--------,0,0,0,0
0450,mp1201,Calm Inlet,Intercept,Stage 9,1,272,Crimson Bracelet,1,0,0,0,0,1,--------,0,0,0,0
0451,mp1201,Calm Inlet,Map Completion,Percent 10,1,500,Heal Potion,1,0,0,0,0,1,--------,0,0,0,0
0452,mp1201,Calm Inlet,Map Completion,Percent 20,1,255,Gauntlet,1,0,0,0,0,1,--------,0,0,0,0
0453,mp1201,Calm Inlet,Map Completion,Percent 30,1,192,Athlete's Ring,1,0,1,0,0,1,--------,0,0,0,0
0454,mp1201,Calm Inlet,Map Completion,Percent 40,1,526,Spirit Elixir,1,0,1,0,0,1,--------,0,0,0,0
0455,mp1201,Calm Inlet,Map Completion,Percent 50,1,735,Gale Feather,1,0,1,0,0,1,--------,0,0,0,0
0456,mp1201,Calm Inlet,Map Completion,Percent 60,1,592,Mountain Guide,1,0,1,0,0,1,--------,0,0,0,0
0457,mp1201,Calm Inlet,Map Completion,Percent 70,1,501,Full Potion,1,0,0,0,0,1,--------,0,0,0,0
0458,mp1201,Calm Inlet,Map Completion,Percent 80,1,526,Spirit Elixir,1,0,1,0,0,1,--------,0,0,0,0
0459,mp1201,Calm Inlet,Map Completion,Percent 90,1,213,Spirit Necklace,1,0,0,0,0,1,--------,0,0,0,0
0460,mp1201,Calm Inlet,Map Completion,Percent 100,1,743,Ares Seal,1,0,1,0,0,1,--------,0,0,0,0
0461,mp1201,Calm Inlet,Jewel Trade,Item 1,1,628,Bait,5,0,0,0,0,1,--------,0,0,0,0
0462,mp1201,Calm Inlet,Jewel Trade,Item 2,1,436,Large Pearl,3,0,0,0,0,1,--------,0,0,0,0
0463,mp1201,Calm Inlet,Jewel Trade,Item 3,1,504,Great Tree Drop,1,0,1,0,0,1,--------,0,0,0,0
0464,mp1201,Calm Inlet,Jewel Trade,Item 4,1,213,Spirit Necklace,1,0,1,0,0,1,--------,0,0,0,0
0465,mp1201,Calm Inlet,Jewel Trade,Item 5,1,527,Tempest Elixir,1,0,0,0,0,1,--------,0,0,0,0
0466,mp1201,Calm Inlet,Jewel Trade,Past Item 1,1,546,Wheel of Eternity,1,0,0,0,0,1,--------,0,0,0,0
0467,mp1201,Calm Inlet,Jewel Trade,Past Item 2,1,547,Crown of Creation,1,0,1,0,0,1,--------,0,0,0,0
0468,mp1201,Calm Inlet,Jewel Trade,Past Item 3,1,548,Stone of Anitquity,1,0,1,0,0,1,--------,0,0,0,0
0469,mp1201,Calm Inlet,Jewel Trade,Past Item 4,1,549,Garment of Many Tongues,1,0,1,0,0,1,--------,0,0,0,0
0470,mp1201,Calm Inlet,Jewel Trade,Past Item 5,1,293,Eternal Gauntlets,1,0,1,0,0,1,--------,0,0,0,0
0471,mp1201,Calm Inlet,Calm Inlet (Castaway Village Area),Fishing Tutorial,1,629,Fishing Rod,1,1,0,0,0,1,--------,0,0,0,0
0472,mp1201,Calm Inlet,Fish Trade,Fish 4,1,159,Shield Earring,1,0,0,0,0,1,--------,0,0,0,0
0473,mp1201,Calm Inlet,Fish Trade,Fish 8,1,526,Spirit Elixir,1,0,1,0,0,1,--------,0,0,0,0
0474,mp1201,Calm Inlet,Fish Trade,Fish 12,1,591,Ocean Guide,1,0,1,0,0,1,--------,0,0,0,0
0475,mp1201,Calm Inlet,Fish Trade,Fish 16,1,691,Bitter Formula,1,0,1,0,0,1,--------,0,0,0,0
0476,mp1201,Calm Inlet,Fish Trade,Fish 20,1,504,Great Tree Drop,1,0,1,0,0,1,--------,0,0,0,0
0477,mp1201,Calm Inlet,Fish Trade,Fish 24,1,209,Ocean Hogeki,1,0,1,0,0,1,--------,0,0,0,0
0478,mp1201,Calm Inlet,Discovery Rewards,Half,1,745,Eagle Eye Orb,1,1,0,0,0,1,--------,0,0,0,0
0479,mp1201,Calm Inlet,Discovery Rewards,All,1,695,Strength Formula,1,0,1,0,0,1,--------,0,0,0,0
0480,mp4337,Mont Gendarme,Mishy Rewards,Food 2,1,535,Ripe Crudberry,3,0,0,0,0,1,--------,0,0,0,0
0481,mp4337,Mont Gendarme,Mishy Rewards,Food 4,1,536,Ripe Coconut,3,0,0,0,0,1,--------,0,0,0,0
0482,mp4337,Mont Gendarme,Mishy Rewards,Food 6,1,744,Aeolus Urn,1,0,1,0,0,1,--------,0,0,0,0
0483,mp4337,Mont Gendarme,Mishy Rewards,Food 8,1,537,Ripe Mango,3,0,0,0,0,1,--------,0,0,0,0
0484,mp4337,Mont Gendarme,Mishy Rewards,Food 10,1,538,Dragon Tree Treasure,3,0,0,0,0,1,--------,0,0,0,0
0485,mp4337,Mont Gendarme,Mishy Rewards,Food 12,1,210,Earth Orb,1,0,1,0,0,1,--------,0,0,0,0
0486,none,none,none,none,0,570,Recipe Book/Hearty Ratatouille,1,1,0,0,0,1,--------,0,0,0,0
0487,none,none,none,none,0,572,Recipe Book/Seafood Quiche,1,1,0,0,0,1,--------,0,0,0,0
0488,none,none,none,none,0,573,Recipe Book/Cabbage Rolls ,1,1,0,0,0,1,--------,0,0,0,0
0489,none,none,none,none,0,574,Recipe Book/Meat-Wrapped Mushrooms,1,1,0,0,0,1,--------,0,0,0,0
0490,none,none,none,none,0,578,Recipe Book/Heartfelt Bolognese,1,1,0,0,0,1,--------,0,0,0,0
0491,none,none,none,none,0,579,Recipe Book/Great Pumpkin Pie,1,1,0,0,0,1,--------,0,0,0,0
0492,none,none,none,none,0,507,Dynastic Water,1,0,1,0,0,1,--------,0,0,0,0
0493,mp7303,Waterdrop Cave,Before Boss Arena,Corpse,1,503,Revive Medicine,1,0,0,0,0,1,--------,0,0,0,0
0494,mp4308,Eroded Valley,End,Corpse,1,752,Pirate Memo B,1,0,0,0,0,1,--------,0,0,0,0
0495,mp4305,Eroded Valley,Midpoint,Corpse,1,751,Pirate Memo A,1,0,0,0,0,1,--------,0,0,0,0
0496,mp4301,Eroded Valley,Entrance,Corpse,1,750,Pirate's Notes,1,0,0,0,0,1,--------,0,0,0,0
0497,mp2303,Schlamm Jungle,Midpoint,Corpse,1,753,Pirate Memo C,1,0,0,0,0,1,--------,0,0,0,0
0498,mp1115,Longhorn Coast,Eastern Shore,Corpse,1,754,Pirate Memo D,1,0,0,0,0,1,--------,0,0,0,0
0499,mp0408,Pirate Ship Eleftheria,Stairwell,Corpse,1,755,Pirate's Memo E,1,0,0,0,0,1,--------,0,0,0,0
0500,none,none,none,none,0,476,Prismatic Jewel,1,1,0,0,0,1,--------,0,0,0,0
0501,none,none,none,none,0,476,Prismatic Jewel,1,1,0,0,0,1,--------,0,0,0,0
0502,none,none,none,none,0,476,Prismatic Jewel,2,1,0,0,0,1,--------,0,0,0,0
0503,none,none,none,none,0,476,Prismatic Jewel,5,1,0,0,0,1,--------,0,0,0,0
0504,none,none,none,none,0,476,Prismatic Jewel,5,1,0,0,0,1,--------,0,0,0,0
0505,none,none,none,none,0,476,Prismatic Jewel,1,1,0,0,0,1,--------,0,0,0,0
0506,none,none,none,none,0,476,Prismatic Jewel,1,1,0,0,0,1,--------,0,0,0,0
0507,none,none,none,none,0,476,Prismatic Jewel,2,1,0,0,0,1,--------,0,0,0,0
0508,none,none,none,none,0,476,Prismatic Jewel,2,1,0,0,0,1,--------,0,0,0,0
0509,none,none,none,none,0,476,Prismatic Jewel,3,1,0,0,0,1,--------,0,0,0,0
0510,mp1115,Longhorn Coast,Eastern Shore,Reja's Pikkard,1,610,Eggplant Seed,1,0,0,0,0,1,--------,0,0,0,0
0511,mp6204,The Ruins of Eternia,Palace Ruins,Ship Blueprints,1,779,Ship Blueprints,1,1,0,0,0,1,--------,0,0,0,0
0512,mp0405,Pirate Ship Eleftheria,Deck,Seiren Chart,1,795,Seiren Nautical Chart,1,0,0,0,0,1,--------,0,0,0,0
0513,mp1116,Nostalgia Cape,Nostalgia Cape,Driftage,1,801,Romun Badge,1,0,0,0,0,1,--------,0,0,0,0
0514,mp1122,Solitude Island,Magna Carpa,Driftage,1,813,Engraved Pen,1,0,0,0,0,1,--------,0,0,0,0
0515,mp0402,Pirate Ship Eleftheria,Hold,Corpse,1,818,Iron Knuckle,1,0,0,0,0,1,--------,0,0,0,0
0516,mp6370,Archeozoic Chasm,Boss Arena,Driftage,1,804,Ship Nameplate,1,0,0,0,0,1,--------,0,0,0,0
0517,mp7461,Underground Water Vein,Submerged Area,Driftage,1,829,Old Stethoscope,1,0,0,0,0,1,--------,0,0,0,0
0518,none,none,none,none,0,13,Spirit Ring Celesdia,1,0,1,0,0,1,--------,0,0,0,0
0519,none,none,none,none,0,720,Battle Armlet,1,0,1,0,0,1,--------,0,0,0,0
0520,startingSkill,Adol Starting Skill,Skill 1,Sonic Slide,1,-1,SKILL_ADOL_SP_C1,1,0,1,0,0,0,--------,1,0,0,0
0521,startingSkill,Adol Starting Skill,Skill 2,Arc Shot,1,-1,SKILL_ADOL_SP_C2,1,0,1,0,0,0,--------,1,0,0,0
0522,startingSkill,Laxia Starting Skill,Skill 1,Dagger Fling,1,-1,SKILL_LAXIA_SP_C1,1,0,1,0,0,0,--------,1,0,0,0
0523,startingSkill,Laxia Starting Skill,Skill 2,Wake Up!,1,-1,SKILL_LAXIA_SP_C2,1,0,1,0,0,0,--------,1,0,0,0
0524,startingSkill,Sahad Starting Skill,Skill 1,High Wave,1,-1,SKILL_SAHAD_SP_C1,1,0,1,0,0,0,--------,1,0,0,0
0525,startingSkill,Sahad Starting Skill,Skill 2,Grand Anchor,1,-1,SKILL_SAHAD_SP_C2,1,0,1,0,0,0,--------,1,0,0,0
0526,startingSkill,Hummel Starting Skill,Skill 1,Burst Shot,1,-1,SKILL_HUMMEL_SP_C1,1,0,1,0,0,0,--------,1,0,0,0
0527,startingSkill,Hummel Starting Skill,Skill 2,Venomous Bullet,1,-1,SKILL_HUMMEL_SP_C2,1,0,1,0,0,0,--------,1,0,0,0
0528,startingSkill,Ricotta Starting Skill,Skill 1,Wild Spin,1,-1,SKILL_RICOTTA_SP_C1,1,0,1,0,0,0,--------,1,0,0,0
0529,startingSkill,Ricotta Starting Skill,Skill 2,Handmade Trap,1,-1,SKILL_RICOTTA_SP_C2,1,0,1,0,0,0,--------,1,0,0,0
0530,startingSkill,Dana Starting Skill,Skill 1,Twin Edge,1,-1,SKILL_DANA_SP_C1,1,0,1,0,0,0,--------,1,0,0,0
0531,startingSkill,Dana Starting Skill,Skill 2,Sonic Rise,1,-1,SKILL_DANA_SP_C2,1,0,1,0,0,0,--------,1,0,0,0
0532,mp6413,Silent Tower,Second Basement,Mephorash Skill,1,-1,SKILL_DANA_SP_C4,1,0,1,0,0,0,--------,1,0,0,0
0533,mp6569,Former Sanctuary Crypt - Final Floor,Boss Arena,Melaiduma Skill,1,-1,SKILL_ADOL_SP_B1,1,0,1,0,0,0,--------,1,0,0,0
0534,mp6308,Octus Overlook,Path of the Sky Era,Psyche-Ura Skill 1,1,-1,SKILL_DANA_SP_A2,1,0,1,0,0,0,--------,1,0,0,0
0535,mp6308,Octus Overlook,Path of the Sky Era,Psyche-Ura Skill 2,1,-1,SKILL_DANA_SP_A3,1,0,1,0,0,0,--------,1,0,0,0
0536,mp6307,Octus Overlook,Path of the Insectoid Era,Psyche-Nestor Skill 1,1,-1,SKILL_HUMMEL_SP_A3,1,0,1,0,0,0,--------,1,0,0,0
0537,mp6307,Octus Overlook,Path of the Insectoid Era,Psyche-Nestor Skill 2,1,-1,SKILL_HUMMEL_SP_A2,1,0,1,0,0,0,--------,1,0,0,0
0538,mp6306,Octus Overlook,Path of the Frozen Era,Psyche-Minos Skill 1,1,-1,SKILL_SAHAD_SP_A3,1,0,1,0,0,0,--------,1,0,0,0
0539,mp6306,Octus Overlook,Path of the Frozen Era,Psyche-Minos Skill 2,1,-1,SKILL_SAHAD_SP_A2,1,0,1,0,0,0,--------,1,0,0,0
0540,mp6305,Octus Overlook,Path of the Ocean Era,Psyche-Hydra Skill 1,1,-1,SKILL_RICOTTA_SP_A3,1,0,1,0,0,0,--------,1,0,0,0
0541,mp6305,Octus Overlook,Path of the Ocean Era,Psyche-Hydra Skill 2,1,-1,SKILL_RICOTTA_SP_A1,1,0,1,0,0,0,--------,1,0,0,0
0542,mp1201,Calm Inlet,Calm Inlet (Castaway Village Area),Silvia Skill 1,1,-1,SKILL_LAXIA_SP_A2,1,0,1,0,0,0,--------,1,0,0,0
0543,mp1201,Calm Inlet,Calm Inlet (Castaway Village Area),Silvia Skill 2,1,-1,SKILL_LAXIA_SP_A3,1,0,1,0,0,0,--------,1,0,0,0
0544,mp6349,Valley of Kings,Boss Arena,Basileus Skill 1,1,-1,SKILL_DANA_SP_B5,1,0,1,0,0,0,--------,1,0,0,0
0545,mp6349,Valley of Kings,Boss Arena,Basileus Skill 2,1,-1,SKILL_ADOL_SP_A2,1,0,1,0,0,0,--------,1,0,0,0
0546,mp6345,Valley of Kings,Mid-Boss Arena,Doxa Griel Skill 1,1,-1,SKILL_RICOTTA_SP_B5,1,0,1,0,0,0,--------,1,0,0,0
0547,mp6345,Valley of Kings,Mid-Boss Arena,Doxa Griel Skill 2,1,-1,SKILL_SAHAD_SP_A1,1,0,1,0,0,0,--------,1,0,0,0
0548,mp6370,Archeozoic Chasm,Boss Arena,Oceanus Skill 1,1,-1,SKILL_HUMMEL_SP_A1,1,0,1,0,0,0,--------,1,0,0,0
0549,mp6370,Archeozoic Chasm,Boss Arena,Oceanus Skill 2,1,-1,SKILL_RICOTTA_SP_B4,1,0,1,0,0,0,--------,1,0,0,0
0550,mp6366,Archeozoic Chasm,Mid-Boss Arena,Coelacantos Skill 1,1,-1,SKILL_DANA_SP_B3,1,0,1,0,0,0,--------,1,0,0,0
0551,mp6366,Archeozoic Chasm,Mid-Boss Arena,Coelacantos Skill 2,1,-1,SKILL_SAHAD_SP_B5,1,0,1,0,0,0,--------,1,0,0,0
0552,mp0405,Pirate Ship Eleftheria,Deck,Pirate Revenant Skill 1,1,-1,SKILL_SAHAD_SP_B3,1,0,1,0,0,0,--------,1,0,0,0
0553,mp0405,Pirate Ship Eleftheria,Deck,Pirate Revenant Skill 2,1,-1,SKILL_SAHAD_SP_B4,1,0,1,0,0,0,--------,1,0,0,0
0554,mp6329,Baja Tower,Boss Arena,Carveros Skill 1,1,-1,SKILL_HUMMEL_SP_B3,1,0,1,0,0,0,--------,1,0,0,0
0555,mp6329,Baja Tower,Boss Arena,Carveros Skill 2,1,-1,SKILL_HUMMEL_SP_B4,1,0,1,0,0,0,--------,1,0,0,0
0556,mp6325,Baja Tower,Mid-Boss Arena,Exmetal Skill 1,1,-1,SKILL_RICOTTA_SP_B1,1,0,1,0,0,0,--------,1,0,0,0
0557,mp6325,Baja Tower,Mid-Boss Arena,Exmetal Skill 2,1,-1,SKILL_RICOTTA_SP_B2,1,0,1,0,0,0,--------,1,0,0,0
0558,mp6410,Temple of the Great Tree,Temple Boss Arena,Brachion Skill 1,1,-1,SKILL_ADOL_SP_A1,1,0,1,0,0,0,--------,1,0,0,0
0559,mp6410,Temple of the Great Tree,Temple Boss Arena,Brachion Skill 2,1,-1,SKILL_ADOL_SP_B5,1,0,1,0,0,0,--------,1,0,0,0
0560,mp4341,Mont Gendarme,Boss Arena,Giasburn Skill 1,1,-1,SKILL_LAXIA_SP_B5,1,0,1,0,0,0,--------,1,0,0,0
0561,mp4341,Mont Gendarme,Boss Arena,Giasburn Skill 2,1,-1,SKILL_LAXIA_SP_B4,1,0,1,0,0,0,--------,1,0,0,0
0562,mp4337,Mont Gendarme,Mid-Boss Arena,Avalodragil 2 Skill 1,1,-1,SKILL_RICOTTA_SP_C4,1,0,1,0,0,0,--------,1,0,0,0
0563,mp4337,Mont Gendarme,Mid-Boss Arena,Avalodragil 2 Skill 2,1,-1,SKILL_RICOTTA_SP_C3,1,0,1,0,0,0,--------,1,0,0,0
0564,mp1118,Odd Rock Coast,Odd Rock Coast,Kiergaard Weissman Skill 1,1,-1,SKILL_LAXIA_SP_B1,1,0,1,0,0,0,--------,1,0,0,0
0565,mp1118,Odd Rock Coast,Odd Rock Coast,Kiergaard Weissman Skill 2,1,-1,SKILL_LAXIA_SP_B2,1,0,1,0,0,0,--------,1,0,0,0
0566,mp2308,Schlamm Jungle,Boss Arena,Laspisus Skill 1,1,-1,SKILL_DANA_SP_B1,1,0,1,0,0,0,--------,1,0,0,0
0567,mp2308,Schlamm Jungle,Boss Arena,Laspisus Skill 2,1,-1,SKILL_DANA_SP_B2,1,0,1,0,0,0,--------,1,0,0,0
0568,mp2304,Schlamm Jungle,Mid-Boss Arena,Magamandra Skill 1,1,-1,SKILL_HUMMEL_SP_B2,1,0,1,0,0,0,--------,1,0,0,0
0569,mp2304,Schlamm Jungle,Mid-Boss Arena,Magamandra Skill 2,1,-1,SKILL_HUMMEL_SP_B1,1,0,1,0,0,0,--------,1,0,0,0
0570,mp4309,Eroded Valley,Boss Arena,Gargantula Skill 1,1,-1,SKILL_HUMMEL_SP_C3,1,0,1,0,0,0,--------,1,0,0,0
0571,mp4309,Eroded Valley,Boss Arena,Gargantula Skill 2,1,-1,SKILL_DANA_SP_C3,1,0,1,0,0,0,--------,1,0,0,0
0572,mp4306,Eroded Valley,Mid-Boss Arena,Lonbrigius Skill 1,1,-1,SKILL_ADOL_SP_B2,1,0,1,0,0,0,--------,1,0,0,0
0573,mp4306,Eroded Valley,Mid-Boss Arena,Lonbrigius Skill 2,1,-1,SKILL_ADOL_SP_B3,1,0,1,0,0,0,--------,1,0,0,0
0574,mp1308,Towering Coral Forest,Boss Arena,Clareon Skill 1,1,-1,SKILL_SAHAD_SP_B1,1,0,1,0,0,0,--------,1,0,0,0
0575,mp1308,Towering Coral Forest,Boss Arena,Clareon Skill 2,1,-1,SKILL_SAHAD_SP_B2,1,0,1,0,0,0,--------,1,0,0,0
0576,mp1306,Towering Coral Forest,Mid-Boss Arena,Serpentus Skill 1,1,-1,SKILL_LAXIA_SP_C3,1,0,1,0,0,0,--------,1,0,0,0
0577,mp1306,Towering Coral Forest,Mid-Boss Arena,Serpentus Skill 2,1,-1,SKILL_LAXIA_SP_C4,1,0,1,0,0,0,--------,1,0,0,0
0578,mp1103,Nameless Coast,First Avalodragil Arena,Avalodragil Skill,1,-1,SKILL_ADOL_SP_C3,1,0,1,0,0,0,--------,1,0,0,0
0579,mp7304,Waterdrop Cave,Boss Arena,Byfteriza Skill,1,-1,SKILL_ADOL_SP_C4,1,0,1,0,0,0,--------,1,0,0,0
0580,mp1135,Roaring Seashore,Parasequoia,Master Kong Skill Ricotta,1,-1,SKILL_RICOTTA_SP_A2,1,0,1,0,0,0,--------,1,0,0,0
0581,mp1119,Sunrise Beach,Sunrise Beach,Master Kong Skill Sahad,1,-1,SKILL_SAHAD_SP_C4,1,0,1,0,0,0,--------,1,0,0,0
0582,mp1118,Odd Rock Coast,Odd Rock Coast,Master Kong Skill Dana,1,-1,SKILL_DANA_SP_B4,1,0,1,0,0,0,--------,1,0,0,0
0583,mp4341,Mont Gendarme,Boss Arena,Master Kong Skill Laxia,1,-1,SKILL_LAXIA_SP_A1,1,0,1,0,0,0,--------,1,0,0,0
0584,mp6112,Pangaia Plains,Ancient Tree,Master Kong Skill Hummel,1,-1,SKILL_HUMMEL_SP_B5,1,0,1,0,0,0,--------,1,0,0,0
0585,mp5104,Vista Ridge,Vista Ridge Lower,Master Kong Skill Adol,1,-1,SKILL_ADOL_SP_A3,1,0,1,0,0,0,--------,1,0,0,0
0586,mp6413,Silent Tower,Second Basement,Mephorash,1,-1,Mephorash Defeated,1,1,0,0,0,0,--------,0,0,0,0
0587,mp6308,Octus Overlook,Path of the Sky Era,Psyche-Ura,1,-1,Psyche-Ura Defeated,1,1,0,0,0,0,--------,0,0,0,0
0588,mp6307,Octus Overlook,Path of the Insectoid Era,Psyche-Nestor,1,-1,Psyche-Nestor Defeated,1,1,0,0,0,0,--------,0,0,0,0
0589,mp6306,Octus Overlook,Path of the Frozen Era,Psyche-Minos,1,-1,Psyche-Minos Defeated,1,1,0,0,0,0,--------,0,0,0,0
0590,mp6305,Octus Overlook,Path of the Ocean Era,Psyche-Hydra,1,-1,Psyche-Hydra Defeated,1,1,0,0,0,0,--------,0,0,0,0
0591,mp1201,Calm Inlet,Calm Inlet (Castaway Village Area),Silvia,1,-1,Silvia Defeated,1,1,0,0,0,0,--------,0,0,0,0
